,count,mean,std,min,25%,50%,75%,max
ybc_allowed_per_att,222.0,2.655109119009274,0.324887505861407,1.8489142963685825,2.439526084763446,2.6401507386050262,2.8878654120324394,3.672365185458198
rush_pct_over_expected_allowed,222.0,0.3868265541769531,0.04066599491669807,0.2746417013407304,0.36163487756396656,0.38679316793990076,0.41586419913682704,0.503030303030303
stuff_rate_forced,222.0,0.18682526905370356,0.035286173803280106,0.1089588377723971,0.1627821015668316,0.1854838709677419,0.20928817970916083,0.3172043010752688
aly_allowed,222.0,2.8728143222878826,0.24649308477176232,2.0427419354838707,2.7138212365591396,2.874294259113992,3.052599276906532,3.602402957486137
pct_stacked_box_forced,222.0,22.813545995782633,8.93638617047944,2.061855670103093,16.34188792573886,21.32242183768691,28.69151621044458,47.11111111111112
